Frame,Time_Seconds,Knee_Angle_Raw,Knee_Angle_SG,Hip_Angle_SG,Elbow_Angle_SG,Ground_Truth,Prediction
1190,23.8,175.07632916150166,174.74073924440793,173.38365768278624,124.76185217135925,Standing,Standing
1191,23.82,175.00063856736634,175.317666906375,172.70125801830577,125.12202049974343,Standing,Standing
1192,23.84,175.37198310758671,175.7905834863136,172.32679122979752,126.02327981459342,Standing,Standing
1193,23.86,176.21943146522847,176.1948103460587,171.97363252681617,126.85577880940019,Standing,Standing
1194,23.88,175.82194482275077,176.50736192563744,171.73417346373373,127.68375166143379,Standing,Standing
1195,23.9,177.44690547688168,177.1250423905566,171.05947855423437,128.0050145477401,Standing,Standing
1196,23.92,177.94841730105605,177.71708481299845,170.41144125247703,128.41143049552062,Standing,Standing
1197,23.94,178.2833699411705,178.21849421046267,169.6099986737628,128.68635724984375,Standing,Standing
1198,23.96,178.70225932189732,178.71532722780915,169.02589300250537,128.8964628154621,Standing,Standing
1199,23.98,179.1200208442289,179.20367599583108,168.45397642369133,128.9279192494963,Standing,Standing
1200,24.0,179.15898714384642,179.30223155701594,168.2397764499348,128.9733998915362,Standing,Standing
1201,24.02,179.66381216609184,179.5254005130333,167.8375916170305,128.68209835152257,Standing,Standing
1202,24.04,179.9598010778746,179.6838085058053,167.658442840326,128.1209319775991,Standing,Standing
1203,24.06,179.70641577516722,179.85063647268214,167.36887708752838,127.41736472188019,Standing,Standing
1204,24.08,179.36278781959336,179.99334172673414,167.2043790034102,126.70351831165662,Standing,Standing
1205,24.1,179.5797907519121,179.8725158072234,166.99813539493167,126.18604028539232,Standing,Standing
1206,24.12,179.91900779207637,179.9687775006621,167.00990600470158,126.00457631203506,Standing,Standing
1207,24.14,179.5797907519121,179.95227076106872,166.86363221691423,126.03736829315766,Standing,Standing
1208,24.16,179.91900779207637,179.95859752132907,166.8464490810162,126.3999373073041,Standing,Standing
1209,24.18,179.6619850371307,179.94184521087874,166.76352398403094,126.97027443281536,Standing,Standing
1210,24.2,179.2844362929895,179.65851183974834,166.81652768656235,127.54118226069171,Standing,Standing
1211,24.22,179.8644271272941,179.5344525139583,166.75975260164748,127.99670083151636,Standing,Standing
1212,24.24,179.2801686499054,179.464696544015,166.83762238807816,128.29592170439543,Standing,Standing
1213,24.26,179.32347610898026,179.47190578151677,166.78127409780657,128.50303934853235,Standing,Standing
1214,24.28,179.23254652477502,179.55104546277147,166.76186938034942,128.743999659207,Standing,Standing
1215,24.3,179.70158717370722,179.4783432153561,166.78350061511088,128.67797505707034,Standing,Standing
1216,24.32,179.70158717370722,179.2638208022469,166.9186434438847,128.56433913994147,Standing,Standing
1217,24.34,179.22751944215383,179.21665288526916,166.86309377695449,128.48902621688893,Standing,Standing
1218,24.36,179.22751944215383,179.16389204428813,166.80553609251072,128.4304911937699,Standing,Standing
1219,24.38,178.40331854972683,179.10774485040542,166.72329384703565,128.3531404714448,Standing,Standing
1220,24.4,178.7417592679836,179.0481837227996,166.6162481418423,128.25734449318998,Standing,Standing
1221,24.42,179.1784564473273,178.98517579948282,166.48425693288146,128.14348600544236,Standing,Standing
1222,24.44,179.1784564473273,178.91868309052433,166.32715486950033,128.01195779414144,Standing,Standing
